Timestamp	Compilation Time	Code Cache Size	Perm Gen Size	Invocations/s
1376435421100	65365	19024192	70976344	164.91
1376435422100	65365	19024192	71381080	166.27
1376435423101	65365	19024192	71816280	169.61
1376435424101	65365	19024192	72203608	170.13
1376435425102	65365	19024192	72629976	170.51
1376435426102	65365	19024192	73002200	172.17
1376435427103	65365	19024192	73424344	170.54
1376435428103	65365	19024192	73761624	165.50
1376435429104	65365	19024192	74157656	168.13
1376435430105	65365	19024192	74575448	165.49
1376435431106	65365	19024192	74973656	166.55
1376435432106	65365	19024192	75343576	166.54
1376435433107	65365	19024192	75791416	167.57
1376435434107	65365	19024192	76148696	165.96
1376435435108	65365	19024192	76553432	166.11
1376435436108	65365	19024192	76932056	166.15
1376435437109	65365	19024192	77321560	164.54
1376435438110	65365	19024192	77713240	164.49
1376435439111	65365	19024192	78146264	168.24
1376435440112	65365	19024192	78514008	168.40
1376435441112	65365	19024192	78829528	163.25
1376435442113	65365	19024192	79214680	161.77
1376435443113	65365	19024192	79612888	162.41
1376435444114	65365	19024192	80011096	162.68
1376435445114	65365	19024192	80398424	163.48
1376435446115	65365	19024192	80809688	165.92
1376435447115	65365	19024192	81179608	162.03
1376435448115	65365	19024192	81599576	164.22
1376435449116	65365	19024192	81995608	164.14
1376435450116	65365	19024192	82332888	162.72
1376435451117	65365	19024192	82713688	160.82
1376435452117	65365	19024192	83087960	161.32
1376435453118	65365	19024192	83514456	163.15
1376435454118	65365	19024192	83873496	159.45
1376435455119	65365	19024192	84330456	165.24
1376435456120	65365	19024192	84715608	164.11
1376435457121	65365	19024192	85154008	169.02
1376435458121	65365	19024192	85527256	167.85
1376435459122	65365	19024192	85932656	168.19
1376435460122	65365	19024192	86304752	166.30
1376435461123	65365	19024192	86672496	164.17
1376435462123	65365	19024192	87077232	165.68
1376435463124	65365	19024192	87460208	164.78
1376435464124	65365	19024192	87814896	162.23
1376435465125	65365	19024192	88234864	164.52
1376435466127	65365	19024192	88650192	166.89
1376435467128	65365	19024192	89020400	164.66
1376435468129	65365	19024192	89399024	163.47
1376435469130	65365	19024192	89755888	165.42
1376435470130	65365	19024192	90178032	164.67
1376435471131	65365	19024192	90563184	163.69
1376435472131	65365	19024192	90961392	163.64
1376435473132	65365	19024192	91361776	164.36
1376435474132	65365	19024192	91747336	168.09
1376435475132	65365	19024192	92160368	167.13
1376435476133	65365	19024192	92543344	169.47
1376435477134	65365	19024192	92941552	167.68
1376435478134	65365	19024192	93359344	168.70
1376435479135	65365	19024192	93681392	165.05
1376435480135	65365	19024192	94134000	168.13
1376435481135	65365	19024192	94538736	167.23
1376435482136	65365	19024192	94954528	169.90
1376435483137	65365	19024192	95341856	169.92
1376435484137	65365	19024192	95713952	167.88
1376435485138	65365	19024192	96112160	166.09
1376435486148	65365	19024192	96510368	165.62
1376435487149	65365	19024192	96858528	165.63
1376435488149	65365	19024192	97235688	165.17
1376435489149	65365	19024192	97689760	167.79
1376435490150	65365	19024192	98061856	168.25
1376435491150	65365	19024192	98423072	164.58
1376435492151	65365	19024192	98799520	165.42
1376435493151	65365	19024192	99182496	164.02
1376435494152	65365	19024192	99526304	159.86
1376435495152	65365	19024192	99904928	159.81
1376435496153	65365	19024192	100283552	161.17
1376435497153	65365	19024192	100690464	163.37
1376435498154	65365	19024192	101049504	162.84
1376435499154	65365	19024192	101465120	164.65
1376435500155	65365	19024192	101859408	163.46
1376435501156	65365	19024192	102285904	168.40
1376435502156	65365	19024192	102628584	166.85
1376435503157	65365	19024192	103058656	166.24
1376435504158	65365	19024192	103463680	167.20
1376435505159	65365	19024192	103798784	164.51
1376435506159	65365	19024192	104190464	166.01
1376435507160	65365	19024192	104643072	169.30
1376435508160	65365	19024192	105030368	169.39
1376435509161	65365	19024192	105406816	166.41
1376435510161	65365	19024192	105800672	165.92
1376435511162	65365	19024192	106181472	165.86
1376435512162	65365	19024192	106557920	164.38
1376435513163	65365	19024192	106986592	169.89
1376435514163	65365	19024192	107386976	169.66
1376435515171	65365	19024192	107780832	166.88
1376435516172	65365	19024192	108176864	168.76
1376435517172	65365	19024192	108572896	167.64
1376435518173	65365	19024192	108938464	165.74
1376435519173	65365	19024192	109235000	162.48
1376435520173	65365	19024192	109617376	158.59
1376435521174	65365	19024192	110052576	163.86
1376435522175	65365	19024192	110400736	159.70
1376435523176	65365	19024192	110792416	163.88
1376435524176	65365	19024192	111155808	162.59
1376435525176	65365	19024192	111540960	163.26
1376435526177	65365	19024192	111941344	164.50
1376435527178	65365	19024192	112307352	160.93
1376435528178	65365	19024192	112696856	166.94
1376435529179	65365	19024192	113123352	166.93
1376435530179	65365	19024192	113497624	165.07
1376435531180	65365	19024192	113828376	164.44
1376435532180	65365	19021696	114239640	163.41
1376435533181	65365	19021696	114585624	163.37
1376435534181	65365	19021696	115026584	164.03
1376435535182	65365	19021696	115403800	163.18
1376435536183	65365	19021696	115795480	163.29
1376435537184	65365	19021696	116163224	162.24
1376435538184	65365	19021696	116567960	167.89
1376435539184	65365	19021696	117003160	168.73
1376435540185	65365	19021696	117379608	167.68
1376435541185	65365	19021696	117838744	171.85
1376435542186	65365	19021696	118221720	170.55
1376435543187	65365	19021696	118613400	170.40
1376435544191	65365	19021696	119007256	170.42
1376435545192	65365	19021696	119325536	168.78
1376435546192	65365	19021696	119736216	169.87
1376435547192	65365	19021696	120123544	167.80
1376435548193	65365	19021696	120530456	166.86
1376435549194	65365	19021696	120953816	171.19
1376435550194	65365	19021696	121302936	170.23
1376435551194	65365	19021696	121703320	168.70
1376435552195	65365	19021696	122051480	166.84
1376435553196	65365	19021696	122462744	165.23
1376435554197	65365	19021696	122869656	167.52
1376435555197	65365	19021696	123252632	167.22
1376435556198	65365	19021696	123644312	170.47
1376435557198	65365	19021696	124016408	168.84
1376435558199	65365	19021696	124462488	170.67
1376435559199	65365	19021696	124843288	170.53
1376435560200	65365	19021696	125228440	168.72
1376435561201	65365	19021696	125576600	167.05
1376435562201	65365	19021696	125959576	164.62
1376435563202	65365	19021696	126366704	168.34
1376435564202	65365	19021696	126751856	166.30
1376435565203	65365	19021696	127095664	166.95
1376435566203	65365	19021696	127472112	163.57
1376435567204	65365	19021696	127852912	166.03
1376435568204	65365	19021696	128283760	166.48
1376435569205	65365	19021696	128668912	166.06
1376435570205	65365	19021696	129014896	162.94
1376435571206	65365	19021696	129408752	164.98
1376435572206	65365	19021696	129793904	163.35
1376435573207	65365	19021696	130218224	168.52
1376435574207	65365	19021696	130596848	165.32
1376435575208	65365	19021696	131029872	168.70
1376435576209	65365	19021696	131452016	171.50
1376435577209	65365	19021696	131832816	170.01
1376435578214	65365	19021696	132189680	166.06
1376435579215	65365	19021696	132570480	169.74
1376435580215	65365	19021696	132944752	168.59
1376435581216	65365	19021696	133373424	167.55
1376435582217	65365	19021696	133734640	165.14
1376435583220	65365	19021696	134119792	165.89
1376435584230	65365	19021696	134538056	168.33
1376435585231	65365	19021696	134916680	168.42
1376435586231	65365	19021696	135306464	167.74
1376435587232	65365	19021696	135726432	170.26
1376435588232	65365	19021696	136074592	169.41
1376435589233	65365	19021696	136468448	170.59
1376435590233	65365	19021696	136860128	169.99
1376435591234	65365	19021696	137256160	168.74
1376435592234	65365	19021696	137669600	169.97
1376435593234	65365	19021696	138096096	173.79
1376435594235	65365	19021696	138483424	170.14
1376435595236	65365	19021696	138870752	170.68
1376435596236	65365	19021696	139303776	172.58
1376435597237	65365	19021696	139658464	171.17
1376435598237	65365	19021696	140061024	170.50
1376435599238	65365	19021696	140413536	167.26
1376435600259	65365	19021696	140726880	164.31
1376435601260	65365	19021696	141116384	162.99
1376435602260	65365	19021696	141508064	162.99
1376435603261	65365	19021696	141899744	163.61
1376435604261	65365	19021696	142241376	162.36
1376435605262	65365	19021696	142615648	163.22
1376435606262	65365	19021696	143026912	165.36
1376435607263	65365	19021696	143416416	163.94
1376435608263	65365	19021696	143751520	164.51
1376435609271	65365	19021696	144172032	163.09
1376435610272	65365	19021696	144570640	167.07
1376435611272	65365	19021696	144973200	167.33
1376435612272	65365	19021696	145340944	168.72
1376435613273	65365	19021696	145723920	166.99
1376435614273	65365	19021696	146087312	166.70
1376435615274	65365	19021696	146492048	166.29
1376435616274	65365	19021696	146829328	165.85
1376435617275	65365	19021696	147212304	164.22
1376435618275	65365	19021696	147595280	166.56
1376435619276	65365	19021696	148013072	169.82
1376435620276	65365	19021696	148446096	170.81
1376435621277	65365	19021696	148796432	169.68
1376435622277	65365	19021696	149144592	165.32
1376435623278	65365	19021696	149549328	167.20
1376435624278	65365	19021696	149956240	171.44
1376435625279	65365	19021696	150328336	170.01
1376435626279	65365	19021696	150722192	167.77
1376435627280	65365	19021696	151092112	170.10
1376435628280	65365	19021696	151483792	167.59
1376435629281	65365	19021696	151877648	167.35
1376435630282	65365	19021696	152271504	172.00
1376435631282	65365	19021696	152684944	171.34
1376435632283	65365	19021696	153043984	170.13
1376435633283	65365	19021696	153429136	169.40
1376435634287	65365	19021696	153859984	171.34
1376435635288	65365	19021696	154266896	173.21
1376435636288	65365	19021696	154638992	172.17
1376435637289	65365	19021696	155041552	174.29
1376435638289	65365	19021696	155454992	176.26
1376435639289	65365	19021696	155823840	173.74
1376435640290	65365	19021696	156235104	173.39
1376435641291	65365	19021696	156615904	170.86
1376435642296	65365	19021696	156979296	167.85
1376435643297	65365	19021696	157356008	171.96
1376435644297	65365	19021696	157778152	170.64
1376435645297	65365	19021696	158185064	173.12
1376435646298	65365	19021696	158544104	174.19
1376435647298	65365	19021696	158881384	169.92
1376435648299	65365	19021696	159266040	166.49
1376435649299	65365	19021696	159605992	162.95
1376435650300	65365	19021696	160002024	166.44
1376435651301	65365	19021696	160358888	163.67
1376435652301	65365	19021696	160767976	166.78
1376435653301	65365	19021696	161168360	168.65
1376435654302	65365	19021696	161503464	167.57
1376435655303	65365	19021696	161869032	165.08
1376435656303	65365	19021696	162275944	165.19
1376435657303	65365	19021696	162632976	161.35
1376435658304	65365	19021696	163029008	166.50
1376435659304	65365	19021696	163442448	170.73
1376435660305	65365	19021696	163845008	171.91
1376435661305	65365	19021696	164210576	170.43
1376435662311	65365	19021696	164613136	167.81
1376435663312	65365	19021696	164976528	166.46
1376435664312	65365	19021696	165335568	166.19
1376435665313	65365	19021696	165703624	166.60
1376435666313	65365	19021696	166154056	171.24
1376435667314	65365	19021696	166491336	166.19
1376435668320	65365	19021696	166869960	165.50
1376435669321	65365	19021696	167294280	168.95
1376435670322	65365	19021696	167664200	167.74
1376435671323	65365	19021696	168038472	166.91
1376435672324	65365	19021696	168436680	170.05
1376435673324	65365	19021696	168800072	168.51
1376435674325	65365	19021696	169170664	170.20
1376435675325	65365	19021696	169518152	164.96
1376435676326	65365	19021696	169896776	165.38
1376435677326	65365	19021696	170275400	168.02
1376435678327	65365	19021696	170697544	168.25
1376435679442	65365	19021696	171008712	166.11
1376435680442	65365	19021696	171422152	166.97
1376435681443	65365	19021696	171789896	164.86
1376435682443	65365	19021696	172171848	166.63
1376435683443	65365	19021696	172516680	168.65
1376435684444	65365	19021696	172919240	166.86
1376435685444	65365	19021696	173328328	169.97
1376435686445	65365	19021696	173704776	169.55
1376435687446	65365	19021696	174033352	171.48
1376435688446	65365	19021696	174425032	167.64
1376435689446	65365	19021696	174812360	167.74
1376435690447	65365	19021696	175223624	171.04
1376435691448	65365	19021696	175654184	175.30
1376435692448	65365	19021696	175965640	171.70
1376435693449	65365	19021696	176400840	173.84
1376435694449	65365	19021696	176768584	174.91
1376435695450	65365	19021696	177164616	175.45
1376435696450	65365	19021696	177565000	175.91
1376435697451	65365	19021696	177950152	177.36
1376435698451	65365	19021696	178337480	175.29
1376435699454	65365	19021696	178704936	173.25
1376435700455	65365	19021696	179090376	175.19
1376435701455	65365	19021696	179503816	177.48
1376435702461	65365	19021696	179847624	173.52
1376435703462	65365	19021696	180193608	174.00
1376435704462	65365	19021696	180583112	170.78
1376435705469	65365	19021696	180955208	169.38
1376435706470	65365	19021696	181353416	172.33
1376435707471	65365	19021696	181747272	172.15
1376435708472	65365	19021696	182121544	173.01
1376435709472	65365	19021696	182498248	174.83
1376435710473	65365	19021696	182907080	174.51
1376435711473	65365	19021696	183277000	174.09
1376435712474	65365	19021696	183712200	177.00
1376435713474	65365	19021696	184106056	177.33
1376435714475	65365	19021696	184497736	177.34
1376435715475	65365	19021696	184872008	174.93
1376435716485	65365	19021696	185265864	175.45
1376435717486	65365	19021696	185598792	175.55
1376435718487	65365	19021696	186025288	174.45
1376435719488	65365	19021696	186408264	174.09
1376435720489	65365	19021696	186769480	173.67
1376435721490	65365	19021696	187165776	174.18
1376435722491	65365	19021696	187520792	174.20
1376435723492	65365	19021696	187923352	174.11
1376435724493	65365	19021696	188288920	173.88
1376435725493	65365	19021696	188637080	170.92
1376435726494	65365	19021696	189035288	171.91
1376435727495	65365	19021696	189416088	177.52
1376435728495	65365	19021696	189844760	177.55
1376435729496	65365	19021696	190223384	177.21
1376435730496	65365	19021696	190616760	175.92
1376435731497	65365	19021696	190958872	173.41
1376435732497	65365	19021696	191315904	173.04
1376435733498	65365	19021696	191761984	176.94
1376435734498	65365	19021696	192125376	175.02
1376435735499	65365	19021696	192458304	174.58
1376435736499	65365	19021696	192858688	174.74
1376435737499	65365	19021696	193274304	175.02
1376435738500	65365	19021696	193644512	176.76
1376435739501	65365	19021696	194042720	175.22
1376435740501	65365	19021696	194395232	175.12
1376435741501	65365	19021696	194761336	175.66
1376435742502	65365	19021696	195132896	172.41
1376435743502	65365	19021696	195526752	174.55
1376435744503	65365	19021696	195911904	171.87
1376435745511	65365	19021696	196292704	171.47
1376435746512	65365	19021696	196686560	176.03
1376435747512	65365	19021696	197063008	174.40
1376435748516	65365	19021696	197448160	173.24
1376435749517	65365	19021696	197813728	173.86
1376435750517	65365	19021696	198192352	173.81
1376435751517	65365	19021696	198586208	173.72
1376435752518	65365	19021696	198988768	175.24
1376435753518	65365	19021696	199365216	180.05
1376435754520	65365	19021696	199769952	175.78
1376435755521	65365	19021696	200146400	174.98
1376435756522	65365	19021696	200540256	178.22
1376435757522	65365	19021696	200904408	177.80
1376435758522	65365	19021696	201184160	168.75
1376435759523	65365	19021696	201558624	166.94
1376435760523	65365	19021696	201949536	171.43
1376435761524	65365	19021696	202294536	171.48
1376435762525	65365	19021696	202685792	171.22
1376435763525	65365	19021696	203042656	170.87
1376435764526	65365	19021696	203419104	169.68
1376435765526	65365	19021696	203823840	171.41
1376435766527	65365	19021696	204176352	169.91
1376435767527	65365	19021696	204561504	172.57
1376435768527	65365	19021696	204964064	174.56
1376435769528	65365	19021696	205310048	172.67
1376435770528	65365	19021696	205734656	175.03
1376435771529	65365	19021696	206112128	173.64
1376435772529	65365	19021696	206500320	175.40
1376435773530	65365	19021696	206848480	173.45
1376435774530	65365	19021696	207227104	172.45
1376435775533	65365	19021696	207594848	171.49
1376435776533	65365	19021696	207912544	171.67
1376435777534	65365	19021696	208332512	172.34
1376435778539	65365	19021696	208704608	172.15
1376435779540	65365	19021696	209057120	173.22
1376435780540	65365	19021696	209437920	174.22
1376435781540	65365	19021696	209827736	171.88
1376435782541	65365	19021696	210234040	174.99
1376435783542	65365	19021696	210619800	174.79
1376435784543	65365	19021696	210998424	175.13
1376435785544	65365	19021696	211359640	175.41
1376435786544	65365	19021696	211746968	174.01
1376435787545	65365	19021696	212116888	173.47
1376435788545	65365	19021696	212480280	172.51
1376435789546	65365	19021696	212848024	172.98
1376435790546	65365	19021696	213233176	175.03
1376435791547	65365	19021696	213576984	170.69
1376435792547	65365	19021696	213962136	171.73
1376435793548	65365	19021696	214329880	173.53
1376435794554	65365	19021696	214723736	171.07
1376435795555	65365	19021696	215148056	174.82
1376435796555	65365	19021696	215517976	174.52
1376435797556	65365	19021696	215872664	173.08
1376435798556	65365	19021696	216203416	172.95
1376435799557	65365	19021696	216577688	170.55
1376435800557	65365	19021696	216968672	175.32
1376435801558	65365	19021696	217354520	171.71
1376435802559	65365	19021696	217739672	173.70
1376435803559	65365	19021696	218133528	176.90
1376435804560	65365	19021696	218509976	177.57
1376435805560	65365	19021696	218868312	177.90
1376435806561	65365	19021696	219275928	176.58
1376435807562	65365	19021696	219652376	176.11
1376435808562	65365	19021696	220009240	173.22
1376435809563	65365	19021696	220390040	173.84
1376435810563	65365	19021696	220755608	173.85
1376435811572	65365	19021696	221138584	172.76
1376435812573	65365	19021696	221506328	173.51
1376435813573	65365	19021696	221893656	175.63
1376435814574	65365	19021696	222265752	175.18
1376435815574	65365	19021696	222626968	173.24
1376435816575	65365	19021696	223040408	174.75
1376435817576	65365	19021696	223399448	173.89
1376435818576	65365	19021696	223780248	177.90
1376435819576	65365	19021696	224124056	173.14
1376435820577	65365	19021696	224522264	171.98
1376435821578	65365	19021696	224846488	169.70
1376435822578	65365	19021696	225242520	171.84
1376435823579	65365	19021696	225666840	178.08
1376435824579	65365	19021696	226036760	175.45
1376435825579	65365	19021696	226411032	177.45
1376435826580	65365	19021696	226807064	177.09
1376435827581	65365	19021696	227216152	178.46
1376435828582	65365	19021696	227583032	177.30
1376435829582	65365	19021696	227905944	175.69
1376435830583	65365	19021696	228286744	174.65
1376435831583	65365	19021696	228663192	173.02
1376435832584	65365	19021696	229059224	176.29
1376435833584	65365	19021696	229437848	174.34
1376435834585	65365	19021696	229783832	174.42
1376435835585	65365	19021696	230060184	163.99
1376435836586	65365	19021696	230399640	164.73
1376435837586	65365	19021696	230778264	167.02
1376435838587	65365	19021696	231172120	169.68
1376435839588	65365	19021696	231485464	168.66
1376435840588	65365	19021696	231933720	172.53
1376435841588	65365	19021696	232299288	172.79
1376435842589	65365	19021696	232671384	172.40
1376435843589	65365	19021696	233034776	172.31
1376435844590	65365	19021696	233398168	169.79
1376435845590	65365	19021696	233842072	176.89
1376435846591	65365	19021696	234214168	176.38
1376435847591	65365	19021696	234588440	179.11
1376435848592	65365	19021696	234951832	176.29
1376435849592	65365	19021696	235397784	180.61
1376435850593	65365	19021696	235774360	179.97
1376435851593	65365	19021696	236142104	183.52
1376435852594	65365	19021696	236535960	180.26
1376435853594	65365	19021696	236908056	179.61
1376435854595	65365	19021696	237299736	176.75
1376435855596	65365	19021696	237684888	177.30
1376435856597	65365	19021696	238030872	176.94
1376435857597	65365	19021696	238451672	179.60
1376435858597	65365	19021696	238838168	180.36
1376435859598	65365	19021696	239237496	181.17
1376435860598	65365	19021696	239611768	178.48
1376435861599	65365	19021696	239994744	177.88
1376435862600	65365	19021696	240377720	179.21
1376435863600	65365	19021696	240734584	177.53
1376435864600	65365	19021696	241080568	176.67
1376435865601	65365	19021696	241480952	175.36
1376435866602	65365	19021696	241807352	173.26
1376435867602	65365	19021696	242192504	171.71
1376435868603	65365	19021696	242523256	168.19
1376435869603	65365	19021696	242879512	172.82
1376435870604	65365	19021696	243307280	173.69
1376435871604	65365	19021696	243681608	172.17
1376435872605	65365	19021696	244064584	175.84
1376435873605	65365	19021696	244436680	174.67
1376435874606	65365	19021696	244824008	177.01
1376435875606	65365	19021696	245167496	175.50
1376435876607	65365	19021696	245555144	174.73
1376435877607	65365	19021696	245896776	176.15
1376435878608	65365	19021696	246308040	174.80
1376435879609	65365	19021696	246701896	179.70
1376435880609	65365	19021696	247104456	177.55
1376435881609	65365	19021696	247454792	174.90
1376435882610	65365	19021696	247805128	172.46
1376435883611	65365	19021696	248235976	178.12
1376435884611	65365	19021696	248597192	176.75
1376435885612	65365	19021696	248954056	175.12
1376435886612	65365	19021696	249330504	175.46
1376435887613	65365	19021696	249665608	174.95
1376435888614	65365	19021696	250083400	174.46
1376435889614	65365	19021696	250416328	172.83
1376435890615	65365	19021696	250827592	175.05
1376435891616	65365	19021696	251188808	172.68
1376435892617	65365	19021696	251540648	174.44
1376435893617	65365	19021696	251926472	172.97
1376435894618	65365	19021696	252296392	172.72
1376435895619	65365	19021696	252653256	171.54
1376435896619	65365	19021696	253014472	173.09
1376435897620	65365	19021696	253356104	173.52
1376435898621	65365	19021696	253789128	174.71
1376435899622	65365	19021696	254156872	175.38
1376435900622	65365	19021696	254537672	175.23
1376435901623	65365	19021696	254923112	177.75
1376435902623	65365	19021696	255301736	176.99
1376435903625	65365	19021696	255702120	177.37
1376435904626	65365	19021696	256048104	174.37
1376435905626	65365	19021696	256441960	178.39
1376435906627	65365	19021696	256774888	177.01
1376435907627	65365	19021696	257131752	176.17
1376435908628	65365	19021696	257549544	174.89
1376435909628	65365	19021696	257880296	170.87
1376435910629	65365	19021696	258250216	172.36
1376435911741	65365	19021696	258592864	170.36
1376435912741	65365	19021696	258931304	172.12
1376435913742	65365	19021696	259303400	172.72
1376435914742	65365	19021696	259666792	171.71
1376435915743	65365	19021696	260017128	172.26
1376435916743	65365	19021696	260371816	171.24
1376435917744	65365	19021696	260812264	176.01
1376435918745	65365	19021696	261172584	174.44
1376435919746	65365	19021696	261544680	176.08
1376435920746	65365	19021696	261956488	178.84
1376435921747	65365	19021696	262297576	178.85
1376435922747	65365	19021696	262706664	180.36
1376435923748	65365	19021696	263061352	180.85
1376435924748	65365	19021696	263424744	179.82
1376435925749	65365	19021696	263807720	177.47
1376435926750	65365	19021696	264199400	178.65
1376435927750	65365	19021696	264575848	180.56
1376435928751	65365	19021696	264956648	183.49
1376435929753	65365	19021696	265422024	186.07
1376435930754	65365	19021696	265770472	185.75
1376435931755	65365	19021696	266157800	182.94
1376435932756	65365	19021696	266497256	182.67
1376435933756	65365	19021696	266895464	181.44
1376435934757	65365	19021696	267202280	178.06
1376435935759	65365	19021696	267585256	175.56
1376435936759	65365	19021696	267957352	178.50
1376435937760	65365	19021696	268346856	178.75
1376435938760	65365	19021696	268721128	180.23
1376435939761	65365	19021696	269123688	182.38
1376435940762	65365	19021696	269460968	178.41
1376435941770	65365	19021696	269859176	180.59
1376435942771	65365	19021696	270237800	181.02
1376435943772	65365	19021696	270594664	182.98
1376435944775	65365	19021696	270997224	181.12
1376435945776	65365	19021696	271341032	179.53
1376435946776	65365	19021696	271678312	175.83
1376435947777	65365	19021696	272052584	178.55
1376435948777	65365	19021696	272435560	179.15
1376435949778	65365	19021696	272829416	179.73
1376435950779	65365	19021696	273188456	177.63
1376435951780	65365	19021696	273556200	179.33
1376435952780	65365	19021696	273926120	181.52
1376435953781	65365	19021696	274298216	180.14
1376435954782	65365	19021696	274665960	180.62
1376435955782	65365	19021696	275018472	180.05
1376435956782	65365	19021696	275397096	177.96
1376435957783	65365	19021696	275780072	179.31
1376435958783	65365	19021696	276130408	179.43
1376435959784	65365	19021696	276500328	178.76
1376435960784	65365	19021696	276925224	183.74
1376435961785	65365	19021696	277279336	179.44
1376435962786	65365	19021696	277671016	181.77
1376435963786	65365	19021696	278049640	182.52
1376435964787	65365	19021696	278423912	183.97
1376435965787	65365	19021696	278813416	185.77
1376435966788	65365	19021696	279137640	182.15
1376435967788	65365	19021696	279549096	180.67
1376435968789	65365	19021696	279903784	181.79
1376435969789	65365	19021696	280278016	182.23
1376435970790	65365	19021696	280637528	180.45
1376435971790	65365	19021696	281000920	176.98
1376435972791	65365	19021696	281401304	178.96
1376435973792	65365	19021696	281786456	180.11
1376435974793	65365	19021696	282097624	177.28
1376435975793	65365	19021696	282511064	179.04
1376435976794	65365	19021696	282841816	175.45
1376435977794	65365	19021696	283216088	176.56
1376435978795	65365	19021696	283592536	177.52
1376435979796	65365	19021696	283958784	179.49
1376435980796	65365	19021696	284322176	177.38
1376435981797	65365	19021696	284718208	178.67
1376435982798	65365	19021696	285131648	183.43
1376435983798	65365	19021696	285458048	178.77
1376435984799	65365	19021696	285856256	179.70
1376435985800	65365	19021696	286230528	181.80
1376435986800	65365	19021696	286605280	183.38
1376435987801	65365	19021696	286887136	173.05
1376435988801	65365	19021696	287253984	172.61
1376435989802	65365	19021696	287605576	172.76
1376435990803	65365	19021696	287950304	176.41
1376435991803	65365	19021696	288386536	178.33
1376435992804	65365	19021696	288693352	178.10
1376435993804	65365	19021696	289087208	177.87
1376435994805	65365	19021696	289520232	182.20
1376435995805	65365	19021696	289907272	182.67
1376435996806	65365	19021696	290257896	180.59
1376435997807	65365	19021696	290625640	181.85
1376435998807	65365	19021696	290984680	182.11
1376435999808	65365	19021696	291335016	180.33
1376436000808	65365	19021696	291687528	176.16
1376436001809	65365	19021696	292066152	178.96
1376436002810	65365	19021696	292442600	177.58
1376436003811	65365	19021696	292816872	177.59
1376436004812	65365	19021696	293193320	179.24
1376436005812	65365	19021696	293550184	177.45
1376436006813	65365	19021696	293919840	180.70
1376436007813	65365	19021696	294290800	178.97
1376436008814	65365	19021696	294633832	180.42
1376436009814	65365	19021696	295053800	180.29
1376436010815	65365	19021696	295401960	181.46
1376436011815	65365	19021696	295773344	180.79
1376436012816	65365	19021696	296152680	179.69
1376436013817	65365	19021696	296533480	180.04
1376436014818	65365	19021696	296927336	183.48
1376436015818	65365	19021696	297284200	183.95
1376436016818	65365	19021696	297684584	185.21
1376436017819	65365	19021696	298064264	184.64
1376436018820	65365	19021696	298439656	182.83
1376436019821	65365	19021696	298789992	181.80
1376436020830	65365	19021696	299166440	180.76
1376436021831	65365	19021696	299553032	183.85
1376436022831	65365	19021696	299899752	181.33
1376436023832	65365	19021696	300239208	179.25
1376436024832	65365	19021696	300637416	181.27
1376436025833	65365	19021696	300994280	180.92
1376436026833	65365	19021696	301353320	180.39
1376436027834	65365	19021696	301731944	180.22
1376436028835	65365	19021696	302162792	183.44
1376436029836	65365	19021696	302530536	182.52
1376436030837	65365	19021696	302911336	183.32
1376436031837	65365	19021696	303285608	182.94
1376436032838	65365	19021696	303649000	181.86
1376436033838	65365	19021696	303984104	179.61
1376436034839	65365	19021696	304325736	181.54
1376436035839	65365	19021696	304747880	184.00
1376436036840	65365	19021696	305104744	180.43
1376436037840	65365	19021696	305502952	182.86
1376436038841	65365	19021696	305881576	182.88
1376436039841	65365	19021696	306264552	183.26
1376436040850	65365	19021696	306660584	184.03
1376436041851	65365	19021696	307015272	183.24
1376436042851	65365	19021696	307422184	186.97
1376436043852	65365	19021696	307809512	187.24
1376436044852	65365	19021696	308144616	187.16
1376436045853	65365	19021696	308540648	185.89
1376436046855	65365	19021696	308897512	181.34
1376436047856	65365	19021696	309297896	184.07
1376436048856	65365	19021696	309674344	186.11
1376436049857	65365	19021696	310037736	184.94
1376436050857	65365	19021696	310440296	187.22
1376436051858	65365	19021696	310829800	186.12
1376436052859	65365	19021696	311186664	186.62
1376436053862	65365	19021696	311550056	183.11
1376436054863	65365	19021696	311926504	185.52
1376436055863	65365	19021696	312324712	186.06
1376436056864	65365	19021696	312712040	188.01
1376436057864	65365	19021696	313121608	189.35
1376436058865	65365	19021696	313475816	187.74
1376436059865	65365	19021696	313865320	187.51
1376436061014	65365	19021696	314174312	184.65
1376436062015	65365	19021696	314598632	187.20
1376436063016	65365	19021696	314964200	184.46
1376436064017	65365	19021696	315316712	185.65
1376436065017	65365	19021696	315677928	182.45
1376436066017	65365	19021696	316017384	183.10
1376436067018	65365	19021696	316400360	185.73
1376436068018	65365	19021696	316802920	186.87
1376436069019	65365	19021696	317190248	186.03
1376436070019	65365	19021696	317573224	187.47
1376436071020	65365	19021696	318006248	193.24
1376436072020	65365	19021696	318371816	192.61
1376436073021	65365	19021696	318730856	193.10
1376436074022	65365	19021696	319083368	190.86
1376436075022	65365	19021696	319467656	186.86
1376436076023	65365	19021696	319823208	185.24
1376436077024	65365	19021696	320190952	189.26
1376436078024	65365	19021696	320585624	192.36
1376436079025	65365	19021696	320954728	190.09
1376436080025	65365	19021696	321357936	192.40
1376436081026	65365	19021696	321720680	189.32
1376436082026	65365	19021696	322116712	192.48
1376436083027	65365	19021696	322488232	189.19
1376436084028	65365	19021696	322873960	189.88
1376436085028	65365	19021696	323200360	188.66
